village,adjmatrix_key,HHnum_in_village,hhid,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,rooftypeoth,room_no,bed_no,electricity,latrine,ownrent,hhSurveyed,leader
47,69,69,47069,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
47,70,70,47070,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,OWNED,0,0
47,71,71,47071,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,0
47,72,72,47072,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,OWNED,0,0
47,73,73,47073,HINDUISM,OBC,0,0,1,0,0,,2,0,"Yes, Private",None,OWNED,0,0
47,74,74,47074,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,0,0
47,75,75,47075,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Government",None,OWNED,0,0
47,76,76,47076,HINDUISM,OBC,0,0,0,0,1,,6,5,"Yes, Private",Owned,OWNED,1,0
47,77,77,47077,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",Owned,OWNED,1,0
47,78,78,47078,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,OWNED,1,0
47,79,79,47079,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Private",None,OWNED,0,1
47,80,80,47080,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
47,81,81,47081,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,OWNED,0,1
47,82,82,47082,HINDUISM,,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
47,83,83,47083,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",None,OWNED,0,0
47,84,84,47084,HINDUISM,OBC,0,0,0,0,1,,5,3,"Yes, Private",Owned,OWNED,0,0
47,85,85,47085,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,OWNED,1,0
47,86,86,47086,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
47,87,87,47087,HINDUISM,OBC,0,0,0,0,1,,6,1,"Yes, Private",Owned,OWNED,1,0
47,88,88,47088,HINDUISM,OBC,0,0,0,1,0,,2,2,"Yes, Private",None,OWNED,1,0
47,89,89,47089,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,0,0
47,90,90,47090,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,OWNED,0,0
47,91,91,47091,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,OWNED,1,0
47,92,92,47092,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",None,OWNED,1,0
47,93,93,47093,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",None,OWNED,0,0
47,94,94,47094,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,1
47,95,95,47095,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,1
47,96,96,47096,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",None,OWNED,1,0
47,97,97,47097,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",Owned,OWNED,0,0
47,98,98,47098,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
47,99,99,47099,HINDUISM,OBC,0,0,1,0,0,,1,0,"Yes, Government",None,OWNED,1,0
47,100,100,47100,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,0,0
47,101,101,47101,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
47,102,102,47102,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,OWNED,1,0
47,103,103,47103,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",Owned,OWNED,0,0
47,104,104,47104,HINDUISM,OBC,0,1,0,0,0,,4,2,"Yes, Private",None,OWNED,0,0
47,105,105,47105,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,1,0
47,106,106,47106,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
47,107,107,47107,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
47,108,108,47108,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
47,109,109,47109,HINDUISM,GENERAL,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,1
47,110,110,47110,HINDUISM,OBC,0,1,0,0,0,,1,0,No,None,OWNED,0,0
47,111,111,47111,HINDUISM,OBC,0,0,1,0,0,,2,3,"Yes, Private",None,OWNED,0,0
47,112,112,47112,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
47,113,113,47113,HINDUISM,OBC,0,1,0,0,0,,4,0,"Yes, Government",None,OWNED,1,0
47,114,114,47114,HINDUISM,OBC,0,1,0,0,0,,6,2,"Yes, Private",Owned,OWNED,0,1
47,115,115,47115,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
47,116,116,47116,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,0,0
47,117,117,47117,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",Owned,OWNED,1,0
47,118,118,47118,HINDUISM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,OWNED,0,0
47,119,119,47119,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
47,120,120,47120,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",Owned,OWNED,1,0
47,121,121,47121,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,OWNED,1,0
47,122,122,47122,HINDUISM,OBC,0,1,0,0,0,,2,0,No,None,OWNED,1,0
47,123,123,47123,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
47,124,124,47124,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,0
47,125,125,47125,HINDUISM,OBC,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,0,0
47,126,126,47126,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,2,"Yes, Private",Owned,OWNED,1,0
47,127,127,47127,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,1,0
47,128,128,47128,HINDUISM,OBC,0,0,0,1,0,,1,0,"Yes, Private",Owned,OWNED,1,1
47,129,129,47129,HINDUISM,OBC,0,0,1,0,0,,3,1,"Yes, Private",Owned,OWNED,1,0
47,130,130,47130,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,0,0
47,131,131,47131,HINDUISM,OBC,0,0,1,0,0,,2,1,"Yes, Private",Owned,OWNED,0,0
47,132,132,47132,HINDUISM,OBC,0,0,0,1,0,,3,2,"Yes, Government",None,OWNED,1,0
47,133,133,47133,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,OWNED,0,0
47,134,134,47134,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
47,135,135,47135,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",Owned,OWNED,0,0
47,136,136,47136,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",Owned,OWNED,1,0
47,137,137,47137,HINDUISM,OBC,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
47,138,138,47138,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
47,139,139,47139,HINDUISM,OBC,0,0,0,0,1,,1,0,"Yes, Private",None,OWNED BUT SHARED,0,1
48,1,1,48001,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,No,None,OWNED,0,0
48,2,2,48002,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,3,3,48003,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,4,4,48004,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,5,5,48005,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,1
48,6,6,48006,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
48,7,7,48007,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Government",None,OWNED,0,0
48,8,8,48008,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,9,9,48009,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,1,0
48,10,10,48010,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Government",None,RENTED,0,0
48,11,11,48011,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,12,12,48012,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,13,13,48013,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,0,0
48,14,14,48014,HINDUISM,OBC,0,0,0,1,0,,1,2,"Yes, Private",None,OWNED,0,1
48,15,15,48015,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,16,16,48016,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,1
48,17,17,48017,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,OWNED,1,0
48,18,18,48018,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,19,19,48019,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,0,0
48,20,20,48020,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,4,2,"Yes, Private",None,GIVEN BY GOVERNMENT,1,0
48,21,21,48021,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,No,None,OWNED,1,0
48,22,22,48022,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,1,"Yes, Private",None,OWNED,1,0
48,23,23,48023,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,1
48,24,24,48024,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,0
48,25,25,48025,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,3,1,"Yes, Private",Owned,OWNED,1,0
48,26,26,48026,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,27,27,48027,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",None,OWNED,0,0
48,28,28,48028,HINDUISM,OBC,0,1,0,0,0,,2,3,"Yes, Private",Owned,OWNED,0,1
48,29,29,48029,HINDUISM,OBC,0,0,0,0,1,,2,3,"Yes, Private",Owned,OWNED,1,0
48,30,30,48030,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",Owned,OWNED,1,0
48,31,31,48031,HINDUISM,OBC,0,0,1,0,0,,4,1,"Yes, Private",None,OWNED,1,0
48,32,32,48032,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,33,33,48033,HINDUISM,OBC,0,1,0,0,0,,4,1,"Yes, Private",None,OWNED,0,0
48,34,34,48034,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,0,0
48,35,35,48035,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,2,"Yes, Private",Owned,OWNED,1,0
48,36,36,48036,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
48,37,37,48037,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
48,38,38,48038,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,39,39,48039,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,1,"Yes, Private",Owned,OWNED,1,0
48,40,40,48040,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,41,41,48041,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,1,"Yes, Private",None,OWNED,0,0
48,42,42,48042,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,0,0,"Yes, Government",None,OWNED,0,0
48,43,43,48043,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,44,44,48044,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,1
48,45,45,48045,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,,0,0,"Yes, Private",None,OWNED,1,0
48,46,46,48046,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,47,47,48047,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,48,48,48048,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,,1,1,"Yes, Private",None,OWNED,1,0
48,49,49,48049,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,,1,1,"Yes, Private",None,OWNED,0,0
48,50,50,48050,HINDUISM,SCHEDULE TRIBE,0,1,0,0,0,,1,1,"Yes, Private",None,OWNED,0,0
48,51,51,48051,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,52,52,48052,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,53,53,48053,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,54,54,48054,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,6,"Yes, Private",None,OWNED,0,0
48,55,55,48055,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,OWNED,1,0
48,56,56,48056,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,1
48,57,57,48057,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,0,0
48,58,58,48058,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,No,None,OWNED,0,0
48,59,59,48059,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
48,60,60,48060,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,,3,0,"Yes, Private",None,OWNED,0,0
48,61,61,48061,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,2,"Yes, Private",None,GIVEN BY GOVERNMENT,0,1
48,62,62,48062,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,1,0
48,63,63,48063,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,64,64,48064,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,1,0
48,65,65,48065,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
48,66,66,48066,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,1,No,None,OWNED,1,0
48,67,67,48067,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,1
48,68,68,48068,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,0,"Yes, Private",None,OWNED,0,0
48,69,69,48069,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,1,0
48,70,70,48070,HINDUISM,OBC,0,0,0,0,1,,2,3,"Yes, Private",Owned,OWNED,0,0
48,71,71,48071,HINDUISM,GENERAL,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,72,72,48072,HINDUISM,GENERAL,0,1,0,0,0,,2,1,"Yes, Private",Owned,OWNED,1,1
48,73,73,48073,HINDUISM,OBC,0,0,0,0,1,,2,3,"Yes, Private",Owned,OWNED,1,0
48,74,74,48074,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
48,75,75,48075,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
48,76,76,48076,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",None,OWNED,1,1
48,77,77,48077,HINDUISM,OBC,0,0,0,0,1,,2,0,"Yes, Private",None,OWNED,0,0
48,78,78,48078,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
48,79,79,48079,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
48,80,80,48080,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,81,81,48081,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,4,0,"Yes, Government",None,OWNED,0,0
48,82,82,48082,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Government",None,OWNED,1,1
48,83,83,48083,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,84,84,48084,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
48,85,85,48085,HINDUISM,OBC,0,0,0,0,1,,3,0,"Yes, Private",None,OWNED,0,0
48,86,86,48086,HINDUISM,OBC,0,0,0,1,0,,4,2,"Yes, Private",None,OWNED,1,0
48,87,87,48087,HINDUISM,GENERAL,0,1,0,0,0,,2,1,"Yes, Private",Owned,OWNED,1,1
48,88,88,48088,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,89,89,48089,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,1
48,90,90,48090,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,91,91,48091,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,1,0
48,92,92,48092,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
48,93,93,48093,HINDUISM,OBC,0,1,0,0,0,,4,3,"Yes, Private",None,OWNED,1,0
48,94,94,48094,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,95,95,48095,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,96,96,48096,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Private",None,OWNED,0,0
48,97,97,48097,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,4,0,"Yes, Private",None,OWNED,0,0
48,98,98,48098,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,1,0
48,99,99,48099,HINDUISM,OBC,0,1,0,0,0,,1,1,"Yes, Private",Owned,OWNED,0,0
48,100,100,48100,HINDUISM,OBC,0,0,0,1,0,,1,1,"Yes, Private",None,OWNED,0,1
48,101,101,48101,HINDUISM,OBC,0,1,0,0,0,,1,2,"Yes, Private",Owned,OWNED,1,0
48,102,102,48102,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,103,103,48103,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,104,104,48104,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,1
48,105,105,48105,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,106,106,48106,HINDUISM,GENERAL,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
48,107,107,48107,HINDUISM,GENERAL,0,1,0,0,0,,2,0,No,None,OWNED,1,0
48,108,108,48108,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
48,109,109,48109,HINDUISM,OBC,0,1,0,0,0,,2,0,No,None,RENTED,0,0
48,110,110,48110,HINDUISM,OBC,0,1,0,0,0,,1,1,No,None,OWNED,0,0
48,111,111,48111,HINDUISM,OBC,0,1,0,0,0,,1,0,No,None,OWNED,1,0
48,112,112,48112,HINDUISM,OBC,0,1,0,0,0,,2,2,"Yes, Private",None,OWNED,1,0
48,113,113,48113,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,114,114,48114,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,115,115,48115,HINDUISM,OBC,0,1,0,0,0,,1,1,No,Owned,OWNED,1,0
48,116,116,48116,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,0,0
48,117,117,48117,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",Owned,OWNED,0,0
48,118,118,48118,HINDUISM,OBC,0,1,0,0,0,,4,2,"Yes, Private",None,OWNED,1,0
48,119,119,48119,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,120,120,48120,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,121,121,48121,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,122,122,48122,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED BUT SHARED,0,0
48,123,123,48123,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,0,0
48,124,124,48124,HINDUISM,OBC,0,0,0,1,0,,2,1,"Yes, Private",None,OWNED,1,0
48,125,125,48125,HINDUISM,OBC,0,1,0,0,0,,2,0,No,None,GIVEN BY GOVERNMENT,0,0
48,126,126,48126,HINDUISM,OBC,0,1,0,0,0,,2,0,"Yes, Private",None,OWNED,1,0
48,127,127,48127,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,0,0
48,128,128,48128,HINDUISM,OBC,0,0,0,0,1,,6,4,"Yes, Private",Owned,OWNED,0,0
48,129,129,48129,HINDUISM,OBC,0,0,0,0,1,,6,4,"Yes, Private",Owned,OWNED,1,1
48,130,130,48130,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",Owned,OWNED,1,1
48,131,131,48131,HINDUISM,OBC,0,0,0,0,1,,3,4,"Yes, Private",None,OWNED,1,0
48,132,132,48132,HINDUISM,OBC,0,1,0,0,0,,4,6,"Yes, Private",Owned,OWNED,1,0
48,133,133,48133,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",Owned,OWNED,0,1
48,134,134,48134,HINDUISM,OBC,0,1,0,0,0,,2,1,"Yes, Private",None,OWNED,0,0
48,135,135,48135,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
48,136,136,48136,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",Owned,OWNED,0,0
48,137,137,48137,ISLAM,OBC,0,0,0,0,1,,2,1,"Yes, Private",Owned,OWNED,1,1
48,138,138,48138,HINDUISM,OBC,0,1,0,0,0,,1,2,"Yes, Private",Owned,OWNED,0,0
48,139,139,48139,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Private",None,OWNED,1,0
48,140,140,48140,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Private",None,OWNED,1,0
48,141,141,48141,HINDUISM,OBC,0,0,0,0,1,,4,2,"Yes, Private",None,OWNED,1,0
48,142,142,48142,HINDUISM,OBC,0,0,0,0,1,,3,2,"Yes, Private",None,OWNED,1,0
48,143,143,48143,HINDUISM,OBC,0,0,0,1,0,,3,1,"Yes, Private",None,OWNED,0,0
48,144,144,48144,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,2,0,"Yes, Private",Owned,OWNED,1,0
48,145,145,48145,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,1,2,"Yes, Private",Owned,OWNED,0,0
48,146,146,48146,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,3,0,"Yes, Private",None,OWNED,0,0
48,147,147,48147,HINDUISM,OBC,0,0,0,0,1,,6,2,"Yes, Private",Owned,OWNED,0,0
48,148,148,48148,HINDUISM,OBC,0,1,0,0,0,,6,2,"Yes, Private",Owned,OWNED,1,0
48,149,149,48149,HINDUISM,OBC,0,0,0,0,1,,4,1,"Yes, Private",Owned,OWNED,1,1
48,150,150,48150,HINDUISM,OBC,0,0,1,0,0,,4,2,"Yes, Private",Owned,OWNED,0,0
48,151,151,48151,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
48,152,152,48152,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
48,153,153,48153,HINDUISM,OBC,0,0,0,0,1,,4,4,"Yes, Private",None,OWNED,1,0
48,154,154,48154,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
48,155,155,48155,HINDUISM,OBC,0,1,0,0,0,,3,0,"Yes, Government",None,OWNED,1,1
48,156,156,48156,ISLAM,OBC,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,157,157,48157,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,1,0
48,158,158,48158,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,,1,2,"Yes, Private",None,OWNED,0,0
48,159,159,48159,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,1,0
48,160,160,48160,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,,1,0,No,None,OWNED,1,0
48,161,161,48161,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,0,1
48,162,162,48162,HINDUISM,OBC,0,0,0,0,1,,2,2,"Yes, Private",Owned,OWNED,1,0
48,163,163,48163,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,2,"Yes, Private",None,OWNED,1,0
48,164,164,48164,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,1,0,"Yes, Government",None,OWNED,0,0
48,165,165,48165,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,2,1,"Yes, Government",None,OWNED,1,0
48,166,166,48166,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,,4,1,"Yes, Government",Owned,GIVEN BY GOVERNMENT,0,0
48,167,167,48167,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,,2,0,"Yes, Government",None,OWNED,0,0
48,168,168,48168,ISLAM,OBC,0,0,1,0,0,,1,0,"Yes, Government",None,OWNED,0,0
48,169,169,48169,HINDUISM,OBC,0,1,0,0,0,,1,0,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
48,170,170,48170,HINDUISM,OBC,0,1,0,0,0,,3,1,"Yes, Government",None,GIVEN BY GOVERNMENT,1,0
